order_id,customer_id,order_date,status,region_code,has_missing_customer
2098,573,2026-04-29 05:01:26,CANCELLED,WEST,False
2099,146,2026-07-16 20:32:22,DELIVERED,WEST,False
2100,141,2024-10-20 12:38:54,SHIPPED,CENTRAL,False
2101,9,2025-05-04 08:53:28,DELIVERED,NORTH,False
2102,265,2025-11-10 02:57:06,DELIVERED,EAST,False
2103,382,2025-11-09 09:33:04,DELIVERED,SOUTH,False
2104,548,2024-09-11 00:00:00,DELIVERED,EAST,False
2105,224,2026-06-03 05:34:49,PLACED,SOUTH,False
2106,404,2024-12-15 03:34:52,CANCELLED,WEST,False
2107,243,2025-12-14 22:43:15,SHIPPED,EAST,False
2108,549,2026-03-03 23:05:57,DELIVERED,EAST,False
2109,568,2026-05-04 11:31:20,DELIVERED,SOUTH,False
2110,730,2026-04-06 01:53:47,DELIVERED,CENTRAL,False
2111,87,2025-06-06 00:00:00,DELIVERED,EAST,False
2112,316,2025-02-23 21:38:53,DELIVERED,EAST,False
2113,654,2025-04-11 19:25:47,DELIVERED,EAST,False
2114,115,2025-08-24 13:30:29,DELIVERED,CENTRAL,False
2115,471,2026-04-13 12:54:25,DELIVERED,WEST,False
2116,523,2025-01-12 03:49:27,SHIPPED,NORTH,False
2117,705,2026-05-01 01:47:44,SHIPPED,NORTH,False
2118,526,2025-03-07 16:36:27,PLACED,SOUTH,False
2119,492,2025-08-17 06:25:35,SHIPPED,NORTH,False
2120,321,2024-10-02 00:26:00,DELIVERED,EAST,False
2121,747,2025-03-27 23:34:18,DELIVERED,NORTH,False
2122,365,2025-05-13 21:04:03,DELIVERED,WEST,False
2123,454,2026-06-12 03:20:52,CANCELLED,EAST,False
2124,230,2025-07-07 22:29:07,DELIVERED,WEST,False
2125,269,2024-09-13 01:48:16,DELIVERED,NORTH,False
2126,,2026-05-15 00:08:04,PLACED,SOUTH,True
2127,853,2026-03-24 09:59:27,DELIVERED,WEST,False
2128,680,2025-08-02 08:21:32,DELIVERED,CENTRAL,False
2129,796,2025-02-25 12:34:23,DELIVERED,WEST,False
2130,597,2025-08-25 16:51:15,DELIVERED,WEST,False
2131,337,2024-10-15 10:29:07,DELIVERED,NORTH,False
2132,863,2025-12-29 07:18:46,DELIVERED,CENTRAL,False
2133,624,2026-02-13 08:18:44,SHIPPED,CENTRAL,False
2134,554,2024-08-12 23:20:25,DELIVERED,EAST,False
2135,769,2025-01-05 12:16:40,DELIVERED,EAST,False
2136,814,2025-06-04 09:15:27,RETURNED,CENTRAL,False
2137,108,2026-01-26 23:58:21,DELIVERED,WEST,False
2138,870,2026-06-13 22:51:08,RETURNED,CENTRAL,False
2139,82,2024-08-02 07:45:55,PLACED,CENTRAL,False
2140,673,2026-03-20 16:34:39,SHIPPED,NORTH,False
2141,456,2025-01-31 00:00:00,DELIVERED,WEST,False
2142,600,2025-09-20 11:16:10,DELIVERED,CENTRAL,False
2143,552,2025-02-22 05:13:09,DELIVERED,EAST,False
2144,200,2026-06-22 18:08:01,DELIVERED,CENTRAL,False
2145,,2024-08-30 09:30:31,RETURNED,EAST,True
2146,138,2026-04-03 00:30:39,PLACED,NORTH,False
2147,707,2025-04-24 05:30:42,DELIVERED,NORTH,False
2148,291,2024-07-31 12:58:04,DELIVERED,NORTH,False
2149,928,2025-04-23 05:52:40,DELIVERED,WEST,False
2150,144,2025-06-07 00:00:00,DELIVERED,CENTRAL,False
2151,252,2024-12-28 17:26:53,DELIVERED,CENTRAL,False
2152,330,2025-04-20 20:42:14,DELIVERED,EAST,False
2153,462,2025-11-11 20:01:33,DELIVERED,CENTRAL,False
2154,500,2025-08-10 17:55:06,DELIVERED,SOUTH,False
2155,403,2025-11-12 04:23:03,CANCELLED,WEST,False
2156,498,2024-08-09 00:00:00,RETURNED,WEST,False
2157,,2026-01-26 03:00:38,DELIVERED,EAST,True
2158,263,2026-06-02 09:29:05,SHIPPED,WEST,False
2159,982,2026-05-13 13:09:19,DELIVERED,EAST,False
2160,420,2026-01-19 00:00:00,SHIPPED,CENTRAL,False
2161,,2025-03-20 08:56:36,DELIVERED,SOUTH,True
2162,433,2026-03-14 17:23:11,DELIVERED,EAST,False
2163,465,2025-01-25 13:07:24,DELIVERED,NORTH,False
2164,590,2026-01-19 01:20:29,DELIVERED,CENTRAL,False
2165,642,2024-12-22 22:52:25,DELIVERED,EAST,False
2166,962,2024-08-06 17:55:38,RETURNED,NORTH,False
2167,877,2025-12-29 22:39:44,DELIVERED,SOUTH,False
2168,867,2025-10-14 18:54:01,RETURNED,CENTRAL,False
2169,983,2026-04-11 04:18:13,DELIVERED,EAST,False
2170,795,2026-02-09 10:54:55,DELIVERED,CENTRAL,False
2171,923,2026-05-27 01:42:26,DELIVERED,CENTRAL,False
2172,228,2026-01-18 09:15:13,PLACED,EAST,False
2173,97,2026-10-13 06:02:44,DELIVERED,CENTRAL,False
2174,846,2025-08-25 22:36:47,DELIVERED,EAST,False
2175,271,2026-06-13 12:50:07,DELIVERED,SOUTH,False
2176,916,2026-05-29 00:00:00,SHIPPED,EAST,False
2177,777,2025-02-12 00:00:00,DELIVERED,EAST,False
2178,103,2026-07-11 14:21:13,DELIVERED,NORTH,False
2179,61,2025-08-12 09:42:19,CANCELLED,SOUTH,False
2180,769,2025-05-23 08:59:51,DELIVERED,SOUTH,False
2181,763,2025-12-25 03:32:55,SHIPPED,EAST,False
2182,81,2026-01-30 12:28:51,PLACED,SOUTH,False
2183,177,2025-01-23 18:29:10,SHIPPED,WEST,False
2184,539,2026-06-19 06:07:55,SHIPPED,WEST,False
2185,460,2025-06-24 03:34:26,PLACED,CENTRAL,False
2186,344,2026-07-12 20:32:29,SHIPPED,CENTRAL,False
2187,5239,2025-01-07 19:00:19,DELIVERED,EAST,False
2188,31,2026-05-11 20:06:25,DELIVERED,NORTH,False
2189,27,2025-02-07 19:37:31,DELIVERED,WEST,False
2190,176,2025-11-28 09:31:07,PLACED,CENTRAL,False
2191,484,2025-02-03 05:02:55,PLACED,EAST,False
2192,324,2026-07-17 09:06:52,SHIPPED,WEST,False
2193,114,2026-02-01 05:16:27,DELIVERED,WEST,False
2194,263,2025-02-18 20:47:09,DELIVERED,EAST,False
2195,301,2025-09-07 22:28:19,SHIPPED,WEST,False
2196,16,2024-08-14 23:21:03,SHIPPED,NORTH,False
2197,598,2025-02-03 02:53:36,DELIVERED,WEST,False
2198,,2025-01-30 02:04:30,DELIVERED,SOUTH,True
2199,946,2025-01-16 18:24:14,DELIVERED,CENTRAL,False
2200,25,2025-11-06 19:09:12,DELIVERED,CENTRAL,False
2201,554,2026-02-01 09:12:50,DELIVERED,EAST,False
2202,979,2024-07-26 18:50:56,DELIVERED,WEST,False
2203,776,2025-02-26 22:51:50,DELIVERED,CENTRAL,False
2204,439,2025-11-12 10:56:29,DELIVERED,WEST,False
2205,61,2026-03-20 10:52:21,PLACED,SOUTH,False
2206,449,2026-03-28 22:06:48,DELIVERED,WEST,False
2207,299,2025-06-06 23:09:59,PLACED,CENTRAL,False
2208,755,2024-07-30 09:14:12,RETURNED,WEST,False
2209,623,2024-07-24 06:02:32,RETURNED,EAST,False
2210,554,2024-08-13 19:15:27,DELIVERED,NORTH,False
2211,230,2025-04-05 19:29:47,SHIPPED,NORTH,False
2212,173,2025-10-26 15:07:53,CANCELLED,SOUTH,False
2213,,2026-12-01 06:02:44,PLACED,NORTH,True
2214,19,2025-05-12 06:05:43,RETURNED,WEST,False
2215,246,2027-05-10 06:02:44,DELIVERED,NORTH,False
2216,125,2026-10-03 06:02:44,DELIVERED,SOUTH,False
2217,841,2026-05-04 01:04:31,DELIVERED,CENTRAL,False
2218,968,2025-08-24 14:14:41,DELIVERED,CENTRAL,False
2219,815,2026-06-14 03:12:21,CANCELLED,CENTRAL,False
2220,436,2025-06-04 12:05:59,CANCELLED,CENTRAL,False
2221,528,2025-01-22 05:46:46,DELIVERED,SOUTH,False
2222,976,2026-02-12 11:11:54,SHIPPED,CENTRAL,False
2223,569,2025-01-23 08:40:13,DELIVERED,EAST,False
2224,154,2025-07-14 07:22:54,PLACED,EAST,False
2225,209,2024-12-30 21:31:29,DELIVERED,CENTRAL,False
2226,622,2024-11-22 05:41:37,DELIVERED,WEST,False
2227,152,2026-04-15 04:40:21,DELIVERED,NORTH,False
2228,830,2025-11-08 22:49:10,SHIPPED,SOUTH,False
2229,669,2025-01-03 17:37:38,PLACED,WEST,False
2230,,2025-11-07 22:40:23,DELIVERED,SOUTH,True
2231,479,2024-11-29 08:48:15,DELIVERED,SOUTH,False
2232,353,2025-07-22 00:00:00,SHIPPED,CENTRAL,False
2233,974,2025-06-04 09:48:34,DELIVERED,NORTH,False
2234,644,2025-03-06 13:52:50,DELIVERED,WEST,False
2235,118,2025-08-26 00:00:00,DELIVERED,WEST,False
2236,25,2024-12-31 06:52:40,SHIPPED,NORTH,False
2237,741,2026-06-12 23:20:22,DELIVERED,WEST,False
2238,71,2026-07-12 09:17:14,DELIVERED,EAST,False
2239,12,2026-06-30 04:42:25,DELIVERED,EAST,False
2240,320,2024-07-29 00:00:00,DELIVERED,WEST,False
2241,430,2026-03-26 23:26:54,PLACED,CENTRAL,False
2242,91,2026-03-30 00:00:00,DELIVERED,SOUTH,False
2243,988,2025-08-16 13:17:02,DELIVERED,WEST,False
2244,86,2024-08-19 10:45:51,DELIVERED,SOUTH,False
2245,846,2025-01-05 05:07:05,DELIVERED,WEST,False
2246,721,2024-10-05 12:19:38,RETURNED,SOUTH,False
2247,283,2025-07-23 01:55:05,RETURNED,CENTRAL,False
2248,453,2024-10-08 10:47:16,DELIVERED,NORTH,False
2249,679,2024-09-12 00:00:00,DELIVERED,NORTH,False
2250,826,2024-12-13 19:41:25,SHIPPED,SOUTH,False
2251,321,2025-09-07 09:54:23,DELIVERED,WEST,False
2252,561,2026-03-15 10:34:20,DELIVERED,EAST,False
2253,620,2025-11-27 05:46:32,SHIPPED,WEST,False
2254,676,2024-09-07 22:09:23,SHIPPED,CENTRAL,False
2255,505,2025-05-25 07:17:10,DELIVERED,WEST,False
2256,240,2025-02-09 13:25:31,DELIVERED,CENTRAL,False
2257,826,2024-08-04 00:00:00,DELIVERED,NORTH,False
2258,415,2026-10-06 06:02:44,RETURNED,SOUTH,False
2259,94,2025-04-06 22:54:12,DELIVERED,SOUTH,False
2260,254,2026-06-30 01:29:24,DELIVERED,CENTRAL,False
2261,,2026-05-04 07:10:31,DELIVERED,CENTRAL,True
2262,395,2025-04-17 00:00:00,DELIVERED,CENTRAL,False
2263,458,2026-06-06 05:37:28,SHIPPED,EAST,False
2264,34,2025-02-17 13:53:51,SHIPPED,NORTH,False
2265,769,2024-08-09 12:45:44,DELIVERED,WEST,False
2266,47,2025-04-12 19:25:04,CANCELLED,EAST,False
2267,701,2025-02-15 05:57:53,DELIVERED,CENTRAL,False
2268,664,2024-11-04 09:21:44,DELIVERED,NORTH,False
2269,644,2025-09-22 15:38:28,DELIVERED,NORTH,False
2270,24,2024-10-03 08:56:08,DELIVERED,NORTH,False
2271,483,2024-12-19 06:05:06,DELIVERED,WEST,False
2272,109,2025-03-03 11:44:43,DELIVERED,SOUTH,False
2273,133,2025-12-22 15:01:33,RETURNED,EAST,False
2274,493,2026-01-10 19:40:28,DELIVERED,WEST,False
2275,5409,2026-02-10 01:53:43,DELIVERED,NORTH,False
2276,690,2025-12-20 11:41:54,RETURNED,NORTH,False
2277,16,2026-06-04 09:05:58,DELIVERED,SOUTH,False
2278,898,2025-04-20 12:09:40,DELIVERED,WEST,False
2279,617,2025-09-16 09:54:04,DELIVERED,WEST,False
2280,21,2025-11-09 17:46:27,DELIVERED,NORTH,False
2281,252,2024-11-04 09:33:46,CANCELLED,SOUTH,False
2282,92,2026-01-25 20:16:12,DELIVERED,WEST,False
2283,,2025-11-04 00:12:00,RETURNED,CENTRAL,True
2284,786,2026-06-15 12:16:17,DELIVERED,NORTH,False
2285,635,2026-06-18 00:40:54,DELIVERED,NORTH,False
2286,,2026-07-12 15:23:36,DELIVERED,NORTH,True
2287,,2025-09-03 18:53:19,CANCELLED,WEST,True
2288,488,2026-07-16 15:42:12,DELIVERED,WEST,False
2289,731,2025-10-21 05:04:11,DELIVERED,EAST,False
2290,564,2026-10-16 06:02:44,DELIVERED,WEST,False
2291,431,2025-08-15 11:26:34,DELIVERED,WEST,False
2292,877,2024-10-14 08:05:19,DELIVERED,NORTH,False
2293,141,2026-04-20 00:00:00,DELIVERED,SOUTH,False
2294,240,2026-02-20 20:16:55,DELIVERED,SOUTH,False
2295,386,2025-10-04 05:56:47,DELIVERED,SOUTH,False
2296,752,2025-11-11 07:15:51,DELIVERED,EAST,False
2297,791,2025-08-01 20:48:23,PLACED,NORTH,False
2298,28,2025-03-06 00:00:00,DELIVERED,EAST,False
2299,773,2024-12-07 05:35:08,DELIVERED,NORTH,False
2300,222,2025-09-10 23:25:21,DELIVERED,WEST,False
2301,304,2026-05-14 06:57:32,DELIVERED,SOUTH,False
2302,,2025-03-14 20:51:52,DELIVERED,CENTRAL,True
2303,413,2026-02-21 10:18:51,DELIVERED,NORTH,False
2304,460,2027-02-26 06:02:44,SHIPPED,NORTH,False
2305,881,2025-01-02 10:23:25,RETURNED,WEST,False
2306,488,2025-03-04 17:44:06,DELIVERED,CENTRAL,False
2307,856,2026-06-28 00:00:00,DELIVERED,CENTRAL,False
2308,941,2025-12-06 01:09:03,PLACED,EAST,False
2309,799,2026-08-30 06:02:44,CANCELLED,CENTRAL,False
2310,791,2026-06-17 06:51:31,CANCELLED,CENTRAL,False
2311,875,2025-05-13 05:08:53,DELIVERED,EAST,False
2312,422,2024-09-13 23:36:49,DELIVERED,EAST,False
2313,353,2025-08-31 04:11:27,PLACED,CENTRAL,False
2314,266,2024-09-11 14:42:03,DELIVERED,WEST,False
2315,747,2025-04-08 00:00:00,SHIPPED,NORTH,False
2316,109,2025-07-06 10:29:24,DELIVERED,CENTRAL,False
2317,124,2025-01-02 00:54:29,SHIPPED,CENTRAL,False
2318,381,2026-02-12 03:37:56,DELIVERED,EAST,False
2319,5300,2025-01-01 14:37:31,DELIVERED,SOUTH,False
2320,,2026-03-14 11:29:16,DELIVERED,CENTRAL,True
2321,15,2026-07-08 13:39:53,DELIVERED,NORTH,False
2322,63,2026-05-24 00:00:00,DELIVERED,NORTH,False
2323,944,2025-01-12 16:45:53,DELIVERED,NORTH,False
2324,910,2026-05-12 00:00:00,DELIVERED,WEST,False
2325,856,2025-11-22 04:36:47,DELIVERED,WEST,False
2326,164,2025-11-16 04:48:40,DELIVERED,CENTRAL,False
2327,228,2025-10-03 00:00:00,DELIVERED,SOUTH,False
2328,903,2026-02-19 03:05:24,SHIPPED,CENTRAL,False
2329,225,2025-03-24 06:47:54,DELIVERED,SOUTH,False
2330,554,2024-10-11 22:36:51,DELIVERED,NORTH,False
2331,306,2025-05-12 04:12:01,DELIVERED,WEST,False
2332,464,2025-07-21 16:23:52,DELIVERED,EAST,False
2333,365,2024-11-03 04:10:41,DELIVERED,NORTH,False
2334,464,2025-07-13 18:36:24,PLACED,WEST,False
2335,373,2026-04-22 15:31:49,PLACED,NORTH,False
2336,579,2024-12-09 11:35:36,DELIVERED,EAST,False
2337,796,2024-11-26 04:43:17,DELIVERED,CENTRAL,False
2338,587,2025-06-14 11:02:52,RETURNED,SOUTH,False
2339,212,2024-11-16 14:16:25,SHIPPED,EAST,False
2340,928,2025-05-19 13:40:07,DELIVERED,SOUTH,False
2341,346,2026-01-27 23:04:18,DELIVERED,CENTRAL,False
2342,517,2025-12-19 10:07:52,DELIVERED,SOUTH,False
2343,198,2025-06-25 23:53:24,DELIVERED,SOUTH,False
2344,8,2024-09-29 00:00:00,RETURNED,SOUTH,False
2345,126,2026-04-13 21:27:35,SHIPPED,CENTRAL,False
2346,59,2026-03-18 21:20:00,DELIVERED,CENTRAL,False
2347,630,2024-08-04 00:00:00,DELIVERED,NORTH,False
2348,493,2024-11-16 17:09:39,PLACED,SOUTH,False
2349,610,2024-09-09 02:35:03,DELIVERED,CENTRAL,False
2350,816,2025-07-28 21:27:15,DELIVERED,WEST,False
2351,382,2025-08-08 10:07:43,DELIVERED,EAST,False
2352,155,2025-04-27 06:45:22,SHIPPED,SOUTH,False
2353,,2025-05-22 07:06:55,DELIVERED,NORTH,True
2354,585,2024-10-18 20:58:12,DELIVERED,SOUTH,False
2355,277,2025-12-08 20:44:41,DELIVERED,EAST,False
2356,,2025-01-10 03:14:47,SHIPPED,NORTH,True
2357,307,2025-02-17 02:07:52,CANCELLED,WEST,False
2358,654,2025-03-20 19:17:12,DELIVERED,SOUTH,False
2359,158,2026-03-12 05:02:35,DELIVERED,EAST,False
2360,718,2025-03-20 16:20:41,RETURNED,EAST,False
2361,791,2025-10-05 10:58:07,DELIVERED,SOUTH,False
2362,985,2024-10-04 11:55:43,DELIVERED,EAST,False
2363,98,2025-12-27 07:25:52,DELIVERED,EAST,False
2364,984,2024-09-09 00:00:00,DELIVERED,EAST,False
2365,753,2026-05-21 08:12:42,DELIVERED,WEST,False
2366,728,2026-06-11 16:03:01,DELIVERED,WEST,False
2367,494,2026-05-14 00:01:44,DELIVERED,EAST,False
2368,755,2025-10-21 13:58:09,SHIPPED,EAST,False
2369,9,2026-01-09 20:04:41,CANCELLED,WEST,False
2370,173,2025-06-01 00:50:09,SHIPPED,EAST,False
2371,902,2026-01-22 00:00:00,SHIPPED,EAST,False
2372,90,2025-12-11 04:34:57,DELIVERED,WEST,False
2373,404,2026-01-04 12:53:54,PLACED,EAST,False
2374,848,2025-12-28 10:13:02,PLACED,EAST,False
2375,,2025-09-21 10:22:32,DELIVERED,CENTRAL,True
2376,225,2026-03-08 20:13:53,SHIPPED,WEST,False
2377,5024,2025-07-24 20:37:32,DELIVERED,NORTH,False
2378,955,2024-11-05 23:48:41,DELIVERED,NORTH,False
2379,946,2024-07-23 10:59:11,DELIVERED,SOUTH,False
2380,401,2025-09-23 23:33:47,PLACED,EAST,False
2381,234,2025-11-22 01:08:28,DELIVERED,SOUTH,False
2382,878,2025-06-14 01:32:45,DELIVERED,NORTH,False
2383,13,2025-03-08 20:16:15,RETURNED,EAST,False
2384,141,2024-11-23 20:44:07,DELIVERED,NORTH,False
2385,938,2025-12-27 13:37:49,DELIVERED,EAST,False
2386,489,2025-02-06 19:04:18,DELIVERED,EAST,False
2387,619,2026-02-02 10:30:04,DELIVERED,NORTH,False
2388,485,2025-01-03 10:27:30,RETURNED,WEST,False
2389,635,2025-07-13 02:42:35,DELIVERED,EAST,False
2390,574,2024-08-22 01:05:12,DELIVERED,SOUTH,False
2391,276,2025-07-30 22:12:05,DELIVERED,EAST,False
2392,460,2025-08-05 09:58:06,DELIVERED,EAST,False
2393,764,2025-07-24 00:31:58,PLACED,WEST,False
2394,178,2026-05-26 16:32:23,PLACED,NORTH,False
2395,610,2025-02-11 03:31:04,DELIVERED,EAST,False
2396,179,2025-04-24 07:49:00,DELIVERED,NORTH,False
2397,596,2026-01-21 23:08:57,PLACED,WEST,False
2398,867,2026-06-14 07:04:10,DELIVERED,CENTRAL,False
2399,269,2024-08-17 09:41:59,DELIVERED,WEST,False
2400,864,2026-06-08 02:44:06,DELIVERED,WEST,False
2401,135,2026-04-23 08:03:40,DELIVERED,NORTH,False
2402,377,2026-01-02 17:48:05,DELIVERED,CENTRAL,False
2403,,2025-05-28 00:00:00,SHIPPED,NORTH,True
2404,12,2025-02-06 00:46:48,DELIVERED,CENTRAL,False
2405,,2026-04-21 06:57:55,DELIVERED,EAST,True
2406,,2025-03-04 09:51:49,DELIVERED,SOUTH,True
2407,,2025-03-28 12:01:19,DELIVERED,WEST,True
2408,718,2024-11-15 17:36:51,DELIVERED,WEST,False
2409,421,2025-02-13 00:51:13,SHIPPED,NORTH,False
2410,790,2025-07-08 05:59:22,DELIVERED,EAST,False
2411,693,2024-12-28 03:09:29,DELIVERED,SOUTH,False
2412,312,2024-11-18 10:58:33,DELIVERED,WEST,False
2413,,2026-06-03 20:12:52,DELIVERED,EAST,True
2414,585,2025-01-23 06:42:37,DELIVERED,CENTRAL,False
2415,433,2025-10-03 13:36:36,DELIVERED,NORTH,False
2416,417,2024-10-03 06:57:39,DELIVERED,CENTRAL,False
2417,954,2026-11-23 06:02:44,DELIVERED,SOUTH,False
2418,786,2025-02-06 07:18:37,DELIVERED,SOUTH,False
2419,503,2024-09-25 21:07:51,DELIVERED,SOUTH,False
2420,475,2025-08-25 02:47:24,DELIVERED,EAST,False
2421,626,2025-07-24 08:46:39,DELIVERED,CENTRAL,False
2422,549,2024-11-18 02:45:54,DELIVERED,EAST,False
2423,310,2025-09-27 21:14:19,DELIVERED,CENTRAL,False
2424,626,2024-08-15 19:18:59,PLACED,EAST,False
2425,840,2026-04-29 08:52:34,DELIVERED,EAST,False
2426,238,2025-08-14 17:00:33,DELIVERED,NORTH,False
2427,715,2024-12-07 07:29:52,DELIVERED,CENTRAL,False
2428,115,2025-07-09 12:19:19,DELIVERED,EAST,False
2429,680,2026-03-10 12:24:58,DELIVERED,NORTH,False
2430,106,2025-04-13 17:07:59,DELIVERED,SOUTH,False
2431,923,2025-02-08 15:33:56,DELIVERED,NORTH,False
2432,118,2026-06-10 04:17:55,DELIVERED,WEST,False
2433,,2025-05-25 00:00:00,DELIVERED,NORTH,True
2434,466,2025-06-07 16:58:41,DELIVERED,EAST,False
2435,853,2024-10-17 22:37:48,DELIVERED,WEST,False
2436,151,2025-06-14 07:11:41,SHIPPED,WEST,False
2437,647,2026-05-19 00:00:00,DELIVERED,NORTH,False
2438,737,2025-12-22 23:29:33,DELIVERED,WEST,False
2439,,2026-05-20 00:00:00,DELIVERED,WEST,True
2440,59,2024-10-13 09:15:59,DELIVERED,EAST,False
2441,288,2026-04-28 01:56:19,SHIPPED,EAST,False
2442,343,2025-07-13 02:02:42,SHIPPED,NORTH,False
2443,754,2024-09-19 05:22:49,SHIPPED,EAST,False
2444,221,2024-10-25 00:00:00,RETURNED,WEST,False
2445,373,2025-02-06 04:14:00,DELIVERED,NORTH,False
2446,256,2025-11-18 06:07:33,DELIVERED,SOUTH,False
2447,385,2026-06-25 04:44:35,DELIVERED,SOUTH,False
2448,716,2026-02-24 19:34:30,DELIVERED,EAST,False
2449,798,2026-01-12 10:50:31,DELIVERED,EAST,False
2450,861,2024-12-27 06:16:04,DELIVERED,WEST,False
2451,511,2024-09-10 01:59:59,SHIPPED,SOUTH,False
2452,984,2024-11-09 06:11:29,DELIVERED,CENTRAL,False
2453,994,2025-03-19 17:29:44,DELIVERED,WEST,False
2454,992,2025-06-14 00:26:23,PLACED,EAST,False
2455,191,2026-01-06 01:20:23,DELIVERED,NORTH,False
2456,394,2025-11-20 00:00:00,DELIVERED,SOUTH,False
2457,194,2024-09-09 21:24:34,CANCELLED,SOUTH,False
2458,603,2025-12-02 07:07:00,DELIVERED,CENTRAL,False
2459,753,2026-04-30 13:25:08,DELIVERED,CENTRAL,False
2460,192,2026-10-18 06:02:44,DELIVERED,NORTH,False
2461,536,2024-09-29 03:22:13,SHIPPED,SOUTH,False
2462,618,2025-12-14 20:03:53,RETURNED,WEST,False
2463,,2025-08-02 13:39:03,RETURNED,WEST,True
2464,953,2024-12-03 20:30:13,RETURNED,EAST,False
2465,759,2025-08-29 12:05:56,CANCELLED,NORTH,False
2466,223,2026-03-21 00:00:00,DELIVERED,CENTRAL,False
2467,482,2025-10-18 02:40:24,DELIVERED,WEST,False
2468,305,2026-06-11 03:08:17,CANCELLED,EAST,False
2469,636,2025-10-18 23:47:09,DELIVERED,SOUTH,False
2470,32,2025-01-13 09:46:01,DELIVERED,CENTRAL,False
2471,966,2025-09-19 02:00:58,DELIVERED,CENTRAL,False
2472,944,2026-04-15 20:01:26,DELIVERED,SOUTH,False
2473,,2024-12-25 15:08:01,PLACED,CENTRAL,True
2474,419,2024-12-07 17:03:49,DELIVERED,EAST,False
2475,870,2025-06-26 04:21:47,DELIVERED,SOUTH,False
2476,326,2025-07-06 00:00:00,DELIVERED,WEST,False
2477,,2024-12-01 10:45:29,PLACED,EAST,True
2478,64,2025-07-15 14:53:39,RETURNED,SOUTH,False
2479,712,2024-10-22 01:02:18,PLACED,SOUTH,False
2480,529,2025-10-24 11:03:22,SHIPPED,EAST,False
2481,873,2024-09-20 13:46:35,PLACED,EAST,False
2482,506,2025-07-29 22:09:30,SHIPPED,SOUTH,False
2483,323,2025-12-28 02:47:11,DELIVERED,EAST,False
2484,79,2024-12-21 05:35:08,RETURNED,CENTRAL,False
2485,874,2025-05-31 00:47:38,DELIVERED,CENTRAL,False
2486,608,2025-07-11 05:05:14,PLACED,NORTH,False
2487,572,2025-10-07 06:05:30,PLACED,NORTH,False
2488,329,2025-12-18 09:44:18,DELIVERED,EAST,False
2489,255,2024-08-15 02:58:18,DELIVERED,NORTH,False
2490,52,2025-12-02 07:53:23,DELIVERED,EAST,False
2491,915,2025-10-08 19:58:41,DELIVERED,CENTRAL,False
2492,154,2025-10-21 17:22:38,DELIVERED,SOUTH,False
2493,786,2025-01-05 05:27:00,DELIVERED,CENTRAL,False
2494,409,2025-03-29 11:49:57,DELIVERED,CENTRAL,False
2495,,2025-08-09 06:18:56,SHIPPED,WEST,True
2496,290,2026-06-14 21:28:21,DELIVERED,WEST,False
2497,136,2026-04-20 01:15:55,DELIVERED,NORTH,False
2498,516,2026-03-23 21:07:53,DELIVERED,CENTRAL,False
2499,738,2026-04-17 23:17:26,SHIPPED,NORTH,False
2500,614,2025-11-17 17:09:24,DELIVERED,EAST,False
2501,887,2025-07-10 20:51:42,DELIVERED,WEST,False
2502,103,2025-10-20 23:51:54,DELIVERED,WEST,False
2503,247,2025-09-27 11:36:23,DELIVERED,WEST,False
2504,818,2025-08-18 17:23:13,DELIVERED,WEST,False
2505,,2025-02-18 13:38:18,DELIVERED,NORTH,True
2506,885,2024-12-24 16:42:37,DELIVERED,NORTH,False
2507,455,2026-06-21 03:57:30,DELIVERED,SOUTH,False
2508,591,2026-05-03 21:06:54,DELIVERED,WEST,False
2509,185,2026-01-26 19:29:44,DELIVERED,NORTH,False
2510,142,2025-05-20 00:00:00,DELIVERED,CENTRAL,False
2511,929,2025-06-09 10:08:47,DELIVERED,NORTH,False
2512,403,2025-01-14 11:45:28,DELIVERED,SOUTH,False
2513,749,2025-05-24 03:03:35,DELIVERED,CENTRAL,False
2514,559,2024-11-23 00:00:00,SHIPPED,SOUTH,False
2515,61,2026-06-16 08:11:25,PLACED,EAST,False
2516,348,2025-11-12 08:04:23,DELIVERED,CENTRAL,False
2517,376,2025-03-28 16:06:22,DELIVERED,NORTH,False
2518,639,2025-05-04 13:38:10,DELIVERED,WEST,False
2519,957,2024-10-19 07:34:28,DELIVERED,SOUTH,False
2520,45,2026-04-23 04:19:54,DELIVERED,EAST,False
2521,231,2026-10-17 06:02:44,DELIVERED,EAST,False
2522,645,2026-04-09 21:55:14,DELIVERED,WEST,False
2523,416,2025-09-29 19:59:59,SHIPPED,CENTRAL,False
2524,507,2025-12-01 18:34:14,DELIVERED,NORTH,False
2525,831,2024-08-07 22:16:58,PLACED,WEST,False
2526,885,2025-01-29 11:38:17,SHIPPED,EAST,False
2527,819,2024-12-21 21:39:49,RETURNED,NORTH,False
2528,70,2026-03-31 09:38:41,DELIVERED,NORTH,False
2529,324,2025-05-12 13:01:09,SHIPPED,EAST,False
2530,310,2025-09-01 11:45:03,DELIVERED,WEST,False
2531,992,2025-03-10 20:34:22,DELIVERED,WEST,False
2532,598,2025-11-22 20:06:34,PLACED,CENTRAL,False
2533,653,2025-05-14 03:59:47,DELIVERED,WEST,False
2534,595,2026-02-28 18:03:38,SHIPPED,EAST,False
2535,731,2025-05-24 08:54:54,DELIVERED,NORTH,False
2536,384,2025-01-24 00:00:00,DELIVERED,WEST,False
