item_id,order_id,product_id,quantity,unit_price,discount_percent
6419,3412,138,3,15269.59,27.09
6420,3453,94,2,44813.83,1.0
6421,291,152,-3,47699.3,30.78
6422,3563,410,1,57603.32,16.38
6423,3154,417,3,55682.28,37.51
6424,3511,271,4,45170.06,13.78
6425,1309,156,4,61955.85,32.06
6426,1093,294,5,30891.47,3.3
6427,1415,103,3,32746.26,28.53
6428,215,51,3,14993.44,35.3
6429,1039,291,2,46315.75,6.04
6430,2156,380,2,69398.85,18.63
6431,155,290,3,44793.89,18.65
6432,1249,50,1,47193.4,12.32
6433,2648,127,1,5170.7,14.28
6434,2251,130,1,55275.56,32.64
6435,1832,388,5,58783.44,37.29
6436,641,457,1,18429.05,31.48
6437,3920,153,3,68555.88,20.01
6438,3337,335,5,52820.77,32.06
6439,1368,244,-5,15980.24,4.92
6440,2137,45,4,66040.98,24.65
6441,363,237,3,7278.95,10.97
6442,2613,387,3,52619.56,29.69
6443,1101,205,5,19031.11,35.04
6444,1967,161,4,7273.23,25.49
6445,2356,186,5,10207.85,31.02
6446,1885,47,-4,44621.78,30.41
6447,922,233,4,53301.55,27.09
6448,2631,408,0,62646.66,0.18
6449,2918,297,1,29629.34,35.07
6450,3345,281,2,63525.29,13.32
6451,3788,131,2,56190.21,25.35
6452,3476,318,3,45958.94,4.44
6453,1097,111,3,40926.98,1.17
6454,3423,262,3,40840.19,30.46
6455,1088,462,3,63002.22,23.67
6456,2730,303,2,9026.82,22.15
6457,1782,471,2,59667.89,5.18
6458,3337,340,4,47887.59,7.92
6459,2266,351,0,63070.3,15.24
6460,1716,392,5,17360.85,31.07
6461,607,375,4,54522.0,33.49
6462,3334,258,5,21424.48,31.5
6463,2645,420,3,55389.16,27.55
6464,3672,100,2,65007.07,11.4
6465,679,114,1,58930.9,16.83
6466,9037,230,3,33779.0,30.79
6467,3207,485,2,29399.46,11.51
6468,231,90,4,49201.97,38.17
6469,729,43,4,25112.89,15.16
6470,2624,415,4,48574.28,17.31
6471,3780,450,2,26878.57,2.47
6472,2015,244,3,43629.89,10.22
6473,3551,62,2,44843.68,37.93
6474,2644,408,5,5511.54,35.52
6475,2312,324,0,27870.26,17.99
6476,2228,194,1,38588.11,33.7
6477,643,338,4,8122.08,4.24
6478,333,422,4,27228.49,17.79
6479,394,64,2,54098.45,32.35
6480,1880,445,5,62218.02,14.62
6481,2286,169,3,69209.87,33.2
6482,1303,447,4,65718.22,10.18
6483,1472,311,5,39322.03,33.4
6484,1145,283,1,49385.28,39.07
6485,3104,400,1,14490.34,0.5
6486,3270,81,5,56819.5,13.27
6487,3968,211,5,61032.01,3.44
6488,388,438,4,6090.34,17.2
6489,843,496,3,7580.64,35.8
6490,2484,456,4,16249.07,38.67
6491,1916,76,4,6792.41,2.65
6492,1043,350,4,25011.11,21.13
6493,604,69,4,65401.81,17.34
6494,1827,141,1,32402.1,21.2
6495,3151,336,4,1825.86,2.52
6496,447,210,4,8893.98,6.85
6497,2249,440,4,59100.06,10.95
6498,2726,451,5,57957.1,14.0
6499,1776,90,5,3448.18,20.06
6500,871,272,4,6725.18,31.96
6501,266,377,5,68746.05,15.54
6502,1826,383,4,18648.99,26.93
6503,2943,109,5,19193.37,28.69
6504,1291,233,4,24030.51,28.35
6505,836,422,3,38474.31,2.54
6506,764,72,5,23278.48,38.86
6507,3173,96,2,51930.2,18.21
6508,1823,428,4,60644.86,11.01
6509,296,339,2,34129.23,24.73
6510,957,273,1,42975.78,34.2
6511,28,494,2,4685.81,23.05
6512,3563,196,3,19292.68,13.25
6513,3416,443,4,68245.15,24.35
6514,3606,297,2,22852.65,21.03
6515,61,306,1,56499.06,22.75
6516,2773,308,1,39098.65,7.0
6517,2365,216,4,12162.89,12.63
6518,2920,163,2,66627.86,33.88
6519,1868,271,5,33483.79,27.85
6520,3562,345,1,66456.66,6.7
6521,307,381,3,69052.73,34.9
6522,1277,241,4,12879.91,33.76
6523,201,77,3,54687.97,24.98
6524,519,1,2,11005.95,22.71
6525,2644,227,3,65230.58,37.17
6526,2745,408,3,63972.79,19.32
6527,1773,485,4,25224.8,32.92
6528,548,155,2,10632.91,11.8
6529,1715,491,3,24809.81,24.5
6530,3984,125,2,55307.9,21.41
6531,2196,176,4,37331.5,25.97
6532,3368,46,5,20811.83,37.71
6533,1433,89,5,53917.62,19.73
6534,3177,92,1,53167.49,36.13
6535,1301,488,0,66526.75,8.95
6536,2016,420,5,50511.3,11.89
6537,1500,244,2,17708.73,37.65
6538,1360,82,5,48330.03,14.68
6539,986,352,2,1608.35,37.69
6540,2181,260,2,39478.18,13.98
6541,2421,151,2,7333.68,30.77
6542,2819,438,1,65055.85,4.35
6543,447,448,2,67240.14,32.81
6544,3479,67,2,17070.09,10.75
6545,2505,239,3,19669.26,21.58
6546,514,11,5,42099.18,25.45
6547,579,453,3,25227.54,13.51
6548,3530,129,1,11420.41,39.09
6549,1659,206,2,19170.95,32.57
6550,369,38,5,41773.0,21.55
6551,261,75,2,30061.72,32.93
6552,1108,130,1,45905.35,27.5
6553,1602,55,-5,36628.76,9.39
6554,1960,136,1,31527.61,32.23
6555,627,400,5,44302.61,29.89
6556,1971,59,1,19323.42,15.2
6557,3578,95,5,2372.41,36.28
6558,418,264,4,13793.27,26.97
6559,3105,305,1,46616.04,6.44
6560,1691,171,3,55536.87,15.03
6561,95,283,5,29606.72,8.27
6562,3644,175,1,62570.82,15.6
6563,2627,173,5,13884.69,10.08
6564,3642,260,1,25480.45,10.69
6565,1293,249,1,56715.13,39.08
6566,2006,472,3,68862.99,3.21
6567,790,249,3,19187.42,22.75
6568,3274,163,4,69526.95,31.91
6569,1350,232,-4,27253.2,22.12
6570,3550,261,2,19688.28,36.75
6571,2347,487,5,68915.86,16.14
6572,3292,328,5,8155.57,21.35
6573,2175,456,5,24432.22,37.61
6574,2411,446,1,47263.0,15.54
6575,1368,80,5,12995.61,23.13
6576,471,185,3,37842.51,23.39
6577,2108,132,1,7114.42,36.3
6578,3141,301,1,13951.29,31.67
6579,1612,9,3,52522.64,38.52
6580,2377,18,2,38967.05,34.09
6581,2965,189,2,28255.71,30.79
6582,2790,71,3,4310.51,27.02
6583,2841,266,4,2889.28,15.2
6584,50,183,3,38675.09,3.67
6585,2869,476,4,60410.6,36.27
6586,3918,382,5,15964.79,22.54
6587,3580,355,5,3722.0,24.94
6588,3356,214,1,60307.04,23.36
6589,3711,479,5,8063.12,19.74
6590,1326,499,5,35984.91,4.29
6591,3279,444,2,7556.65,0.53
6592,1201,122,2,12776.34,8.72
6593,239,55,4,31050.24,26.25
6594,3123,282,1,26929.38,20.84
6595,725,57,5,29127.47,7.8
6596,1837,11,4,58185.46,7.51
6597,2003,274,2,51910.16,23.36
6598,9177,291,1,66477.47,8.91
6599,2350,35,0,23180.48,16.25
6600,1024,344,4,68417.63,27.94
6601,2961,199,4,35784.52,11.19
6602,334,479,2,16829.48,38.44
6603,294,62,5,35318.72,6.81
6604,3977,177,4,5959.47,12.01
6605,2976,237,4,49678.69,21.42
6606,3136,177,4,64579.33,1.76
6607,2296,178,1,42701.09,6.5
6608,1966,228,5,62388.27,19.42
6609,1254,28,1,12119.1,13.38
6610,904,16,4,10280.23,5.21
6611,1064,302,1,65049.3,21.54
6612,624,223,5,34616.7,27.45
6613,2805,436,5,1218.42,15.78
6614,1492,53,5,37459.85,0.12
6615,3073,38,2,34051.44,11.13
6616,1363,76,2,64315.18,18.98
6617,1154,390,2,42355.53,33.48
6618,3672,353,4,2783.86,35.26
6619,1820,421,2,37790.9,6.11
6620,2910,335,4,43183.05,21.28
6621,422,202,3,38490.93,2.03
6622,1191,149,5,9328.3,13.61
6623,444,421,5,42244.63,18.88
6624,2010,347,4,2093.51,36.26
6625,493,449,4,59433.27,11.23
6626,2716,368,4,35788.78,2.45
6627,914,105,2,60361.59,13.3
6628,179,67,1,67802.64,19.09
6629,1116,117,5,41311.33,12.03
6630,3568,272,-1,35092.93,115.96
6631,459,89,4,62314.03,28.29
6632,3100,495,2,67062.76,24.43
6633,3247,424,3,65791.51,12.23
6634,3624,97,5,67656.42,38.18
6635,32,214,3,64174.41,34.33
6636,2678,202,5,23850.22,23.01
6637,3838,135,-3,1896.51,30.87
6638,3341,477,-1,62853.03,7.35
6639,2423,253,4,4940.69,31.83
6640,9320,225,5,62835.68,18.11
6641,3927,125,3,20581.94,17.78
6642,1954,359,1,62307.72,38.22
6643,2756,346,3,13793.87,17.91
6644,1218,181,4,2938.25,29.7
6645,2961,475,4,26587.79,15.45
6646,3192,374,2,12918.64,1.9
6647,1411,189,2,3698.7,22.61
6648,3867,336,3,18449.62,14.86
6649,2499,123,1,13820.14,13.11
6650,3154,387,3,22863.91,27.61
6651,642,40,2,19181.97,27.32
6652,551,98,4,7375.67,20.12
6653,3029,473,5,28699.22,38.28
6654,302,323,1,38153.5,34.71
6655,1121,233,4,57852.05,38.08
6656,2738,32,5,5527.43,24.1
6657,301,287,5,65159.62,6.84
6658,938,21,1,35493.86,17.51
6659,1960,153,4,23656.05,1.71
6660,997,294,2,14829.35,22.04
6661,155,79,2,10387.06,4.17
6662,3197,94,2,48765.44,22.14
6663,1809,341,1,38978.88,33.58
6664,946,497,3,3480.84,28.74
6665,1019,129,2,10054.48,5.76
6666,44,145,1,48418.44,6.77
6667,3982,457,5,2951.02,34.53
6668,1747,178,-5,55648.66,38.2
6669,78,425,3,53455.24,22.46
6670,3887,310,-1,37596.94,13.62
6671,1695,144,4,43403.94,39.8
6672,515,224,3,61052.2,29.7
6673,1362,111,4,3618.44,38.91
6674,674,111,4,7587.79,14.21
6675,3935,405,2,15788.49,34.42
6676,2288,207,1,69230.02,35.43
6677,3589,193,2,63167.19,5.41
6678,2664,316,5,48754.61,30.25
6679,1554,101,1,383.57,22.75
6680,3299,302,1,30363.29,22.43
6681,2826,435,5,28223.72,18.09
6682,1524,333,5,68559.43,14.5
6683,1024,42,1,22935.67,24.0
6684,214,334,3,26941.95,26.42
6685,671,175,3,66725.13,14.11
6686,1307,52,5,26594.06,25.58
6687,142,41,3,61902.87,12.98
6688,2423,373,5,61315.71,23.85
6689,3095,424,3,41424.65,31.59
6690,3634,203,1,64894.01,27.65
6691,259,431,2,52530.1,25.87
6692,3160,286,2,22890.91,23.71
6693,1763,190,3,19809.46,13.83
6694,3771,243,1,37297.73,19.15
6695,515,356,1,41250.87,9.62
6696,1777,247,4,55275.3,27.66
6697,288,55,4,17088.67,21.75
6698,2668,298,5,2005.39,6.03
6699,1519,341,3,14604.43,5.71
6700,1341,378,3,55610.42,18.85
6701,90,28,3,19660.21,18.56
6702,3106,39,3,25127.16,10.59
6703,2934,248,4,14947.06,5.84
6704,2584,481,4,2353.94,33.27
6705,1983,158,5,68851.62,16.72
6706,2664,303,1,15483.93,23.66
6707,1416,98,5,51623.16,28.51
6708,1559,277,3,20456.88,39.08
6709,1786,78,1,16683.64,32.25
6710,752,473,5,59152.21,22.91
6711,381,370,2,25108.79,5.88
6712,1378,163,4,62012.14,11.82
6713,3960,308,2,26903.88,39.11
6714,3154,320,3,45588.16,34.64
6715,574,30,3,7777.22,22.41
6716,3716,111,1,35965.38,0.73
6717,2428,171,1,9079.24,16.14
6718,3214,87,1,3984.53,24.06
6719,1961,192,4,13522.85,5.91
6720,881,200,3,2155.5,33.56
6721,614,488,5,52599.51,32.31
6722,1597,219,2,41085.55,19.95
6723,3054,6,4,38281.45,31.13
6724,989,183,2,4315.23,15.04
6725,2298,311,5,43555.03,13.81
6726,470,72,3,36445.11,25.76
6727,1884,285,2,29783.48,26.57
6728,274,270,2,11802.26,26.97
6729,2410,146,4,30452.81,33.92
6730,3643,239,5,32460.63,25.31
6731,3944,279,1,44406.8,35.74
6732,3087,318,5,22860.7,32.03
6733,1157,4,3,40486.28,21.26
6734,3942,52,5,50005.36,4.99
6735,1299,472,5,66766.78,24.08
6736,669,178,3,57908.13,29.69
6737,3363,31,3,59698.46,35.98
6738,23,457,1,31756.36,39.22
6739,3702,115,4,5297.6,32.71
6740,2157,335,2,51071.15,27.42
6741,3084,318,4,27162.78,7.09
6742,145,445,2,16041.72,25.18
6743,1373,324,3,34672.08,0.49
6744,221,305,1,53770.63,23.66
6745,1995,490,1,35199.72,5.75
6746,1922,56,3,26029.3,35.25
6747,864,284,2,44158.06,30.37
6748,375,305,4,5632.74,12.48
6749,2461,263,1,18940.46,3.87
6750,222,371,4,34984.54,39.5
6751,2585,482,5,41244.43,15.9
6752,3580,262,5,6113.08,35.48
6753,3289,470,2,35666.23,3.19
6754,173,35,5,33938.77,23.83
6755,9009,239,1,31427.24,4.57
6756,3193,322,3,51459.92,38.89
6757,3750,406,1,39677.47,27.0
6758,1162,343,1,43822.75,12.4
6759,68,176,3,40707.34,6.18
6760,1515,147,3,68247.29,23.08
6761,2845,365,-5,58155.22,25.47
6762,955,285,5,2774.56,36.27
6763,2025,114,3,13289.67,11.18
6764,1901,302,3,38877.96,130.96
6765,1534,305,3,11004.84,38.41
6766,1523,387,5,49187.99,0.78
6767,2348,341,4,9707.07,31.62
6768,962,445,-4,63267.51,25.93
6769,270,241,3,65759.97,17.64
6770,2110,351,1,35112.1,14.9
6771,3453,449,4,42994.36,35.57
6772,1767,269,2,30486.78,6.34
6773,151,64,1,47253.0,31.22
6774,3179,128,5,46401.02,21.09
6775,3100,461,1,54609.99,13.45
6776,319,29,4,33883.66,0.6
6777,386,86,4,18810.83,24.56
6778,259,468,1,61764.36,19.3
6779,3239,389,1,37459.54,3.88
6780,3194,463,4,26915.07,146.05
6781,972,460,2,37750.62,11.34
6782,2596,192,3,16937.02,13.42
6783,1218,203,2,1969.06,12.53
6784,1627,115,3,44815.33,8.64
6785,9210,468,2,65869.0,30.78
6786,337,160,3,54996.5,14.33
6787,957,468,1,18970.96,2.39
6788,1801,438,4,14172.02,13.82
6789,2598,317,3,41963.16,29.65
6790,2117,475,3,17397.12,24.03
6791,3410,82,1,20136.52,8.2
6792,1842,468,3,27814.37,13.99
6793,136,327,4,5479.15,23.89
6794,1502,202,3,38077.58,21.85
6795,3967,459,5,4645.6,20.65
6796,3431,189,5,22764.61,28.93
6797,125,94,1,43332.54,21.18
6798,1550,249,5,37173.73,30.08
6799,2735,84,5,12190.1,23.43
6800,390,124,1,69787.78,35.71
6801,3619,388,3,6351.03,33.76
6802,299,471,1,65123.1,15.13
6803,1853,123,3,3201.02,24.42
6804,2385,481,4,52633.42,23.17
6805,1951,53,5,11900.15,19.71
6806,3407,160,4,51083.72,10.27
6807,3334,263,1,68140.37,114.33
6808,3270,45,4,640.6,16.39
6809,693,383,1,35418.66,14.64
6810,2176,41,5,51057.06,8.86
6811,1663,248,-2,3213.41,13.34
6812,472,114,3,68619.17,23.18
6813,3771,309,2,62496.22,39.56
6814,107,152,1,41975.82,16.7
6815,2994,133,3,44180.39,22.05
6816,1449,162,1,35672.96,13.77
6817,3042,370,2,38457.95,38.66
6818,1592,487,3,6929.31,6.0
6819,1882,85,3,1752.23,25.05
6820,1074,478,5,65550.45,25.6
6821,2205,447,3,11952.01,35.28
6822,1163,288,1,58890.69,33.84
6823,1167,376,5,38400.95,14.74
6824,3551,136,0,56118.35,11.91
6825,2672,65,1,14082.11,31.28
6826,730,76,4,44400.79,10.87
6827,3364,403,3,30816.15,18.99
6828,1971,57,2,21700.06,17.33
6829,66,370,1,522.84,38.06
6830,829,374,4,58527.71,23.16
6831,1206,435,2,48238.0,28.17
6832,2128,55,1,31298.23,33.66
6833,2674,472,1,67575.89,28.44
6834,59,57,4,24576.62,21.6
6835,2911,182,3,55340.94,22.46
6836,3321,108,5,7722.02,26.29
6837,2473,117,5,16987.51,14.87
6838,3964,276,4,23045.15,13.86
6839,9144,25,3,5627.79,15.24
6840,2710,315,5,41117.31,27.19
6841,2197,100,5,13437.29,27.79
6842,750,58,4,18601.02,6.08
6843,148,334,5,20573.91,21.81
6844,516,101,4,8752.62,4.75
6845,2204,94,3,32259.02,25.35
6846,1540,388,3,10962.27,37.94
6847,3999,293,2,22739.6,27.79
6848,1593,55,5,36578.28,21.75
6849,1873,21,5,11514.02,7.2
6850,1749,116,3,5778.94,39.49
6851,3579,353,1,46052.52,20.64
6852,1759,428,1,22539.27,7.34
6853,325,70,1,22959.09,17.46
6854,130,302,3,16103.19,17.94
6855,831,178,1,51617.57,4.55
6856,3027,285,1,66774.73,29.24
6857,1181,238,5,69277.53,26.66
6858,1580,63,5,64193.45,17.21
6859,826,321,4,48605.3,33.51
6860,3070,465,1,62529.13,20.19
6861,2280,224,2,32876.64,1.7
6862,2883,85,3,60155.45,17.02
6863,3829,382,1,27924.55,35.72
6864,3622,419,1,44012.72,24.37
6865,2101,78,2,20593.72,37.9
6866,98,257,-2,56237.2,28.09
6867,1385,308,2,36915.02,25.43
6868,3110,26,4,36174.8,23.53
6869,3124,150,4,65340.04,26.45
6870,1807,97,1,43803.13,1.31
6871,2898,182,1,36345.35,32.64
6872,1444,7,-4,43565.83,5.6
6873,3888,318,5,40480.75,25.88
6874,280,232,3,32347.19,10.3
6875,3909,65,1,22079.56,10.18
6876,3484,48,1,13444.62,34.03
6877,1509,369,2,14269.57,128.47
6878,2692,480,3,38024.41,21.9
6879,250,265,4,34054.11,1.21
6880,165,431,5,6793.07,34.53
6881,1212,149,4,63166.75,13.31
6882,3020,142,5,49115.39,4.19
6883,2019,184,2,61194.72,2.81
6884,5,79,4,44756.5,4.31
6885,3131,207,2,5923.82,1.63
6886,3963,287,1,8454.49,16.57
6887,3476,22,5,57472.59,21.77
6888,3352,348,2,15287.72,24.26
6889,3259,27,3,47704.8,31.75
6890,727,488,3,18315.0,8.98
6891,865,453,3,68147.63,14.96
6892,3553,117,5,3911.78,36.02
6893,2807,141,-4,21540.49,29.22
6894,233,184,0,63024.22,35.87
6895,3933,343,1,43989.8,30.32
6896,2281,244,3,11646.37,11.41
6897,2893,288,2,36106.72,3.93
6898,1123,154,3,38804.66,13.44
6899,3405,120,1,65710.18,6.4
6900,943,11,5,775.86,23.73
6901,175,164,1,49982.41,8.29
6902,147,136,5,21465.33,29.64
6903,3001,481,1,50281.48,9.65
6904,2220,301,5,58342.81,6.25
6905,1890,48,2,67722.88,10.98
6906,1774,11,1,24487.23,24.0
6907,496,264,1,53304.29,37.19
6908,3220,425,3,37061.1,31.86
6909,541,113,2,9044.99,12.26
6910,3006,82,5,20099.65,3.44
6911,3804,171,1,57207.67,24.83
6912,291,269,3,14542.14,4.59
6913,2362,451,1,8404.55,7.81
6914,1634,140,3,9389.49,26.9
6915,2798,372,4,68614.02,18.97
6916,2327,418,1,43492.03,3.76
6917,1207,309,5,63211.85,26.68
6918,3747,256,3,43396.24,33.75
6919,485,108,1,15362.43,32.63
6920,2711,113,4,53977.77,3.85
6921,795,310,4,65033.59,10.48
6922,3325,62,5,60106.43,10.75
6923,1098,449,4,47778.77,30.14
6924,1196,238,5,44771.6,24.39
6925,1162,142,3,63091.14,2.15
6926,2416,435,2,11733.06,10.72
6927,1622,45,4,24749.12,18.74
6928,1181,403,2,41976.23,38.68
6929,2571,191,1,61988.39,24.87
6930,2320,252,4,60722.82,25.37
6931,129,84,5,52042.28,38.28
6932,2527,426,4,1757.89,33.95
6933,1628,32,1,18147.99,25.24
6934,2988,476,4,63366.52,37.31
6935,2647,405,1,46245.0,15.43
6936,73,101,1,4976.81,0.83
6937,3500,329,1,25635.76,20.25
6938,3642,377,2,20149.73,36.61
6939,51,291,1,50842.28,9.36
6940,1742,401,5,48029.75,11.14
6941,1784,266,3,38164.15,38.88
6942,3166,114,3,60423.56,21.81
6943,3940,440,4,32669.22,22.69
6944,785,417,5,43243.45,5.85
6945,1818,247,4,21298.83,7.56
6946,2210,186,2,22210.69,20.1
6947,1993,157,3,56608.82,26.68
6948,1006,176,4,64683.63,25.75
6949,1594,27,5,52904.4,39.64
6950,749,484,5,60854.89,7.64
6951,215,488,3,7897.39,39.09
6952,930,401,2,46793.75,24.51
6953,2017,181,4,45703.97,14.8
6954,1857,121,2,39964.5,7.29
6955,1147,200,-2,64779.74,14.79
6956,1937,125,4,47523.2,24.65
6957,2777,265,3,68082.39,15.73
6958,2970,456,2,45367.54,24.18
6959,3875,276,2,37530.6,22.07
6960,864,220,0,4616.81,36.17
6961,1281,258,2,63200.21,32.9
6962,3584,295,4,8534.0,15.83
6963,86,473,1,44136.82,25.92
6964,3719,171,5,25035.52,25.35
6965,2743,108,5,14835.04,28.59
6966,433,183,5,12604.96,4.83
6967,3787,325,1,24880.85,3.35
6968,3348,482,3,31942.71,11.01
6969,3690,426,5,58224.59,27.42
6970,3806,8,2,16923.53,35.21
6971,307,426,3,23368.95,35.42
6972,1142,5,-5,23886.59,11.03
6973,3085,147,3,36882.83,23.73
6974,3812,304,1,23203.85,14.73
6975,266,455,4,35230.75,16.63
6976,3488,379,1,386.03,33.21
6977,2955,36,2,22100.05,14.51
6978,3901,173,2,25651.15,23.23
6979,3516,67,4,66478.64,7.55
6980,2157,464,4,38891.58,28.22
6981,3130,273,4,66431.96,5.1
6982,3130,169,2,26769.49,32.62
6983,1772,52,1,59183.41,29.06
6984,3268,306,4,695.48,23.91
6985,1630,169,1,2421.6,1.02
6986,2080,140,4,21816.0,18.91
6987,3078,323,1,44505.99,26.38
6988,2418,77,4,6193.75,15.21
6989,639,150,2,37276.84,1.22
6990,1109,175,5,7009.73,13.89
6991,3482,32,3,61617.67,3.17
6992,74,443,2,65113.72,8.13
6993,1736,377,1,29570.42,6.51
6994,2611,5,4,55063.21,20.61
6995,273,194,5,6344.11,20.85
6996,3331,456,3,38645.32,39.72
6997,3649,129,2,20083.69,26.06
6998,3046,430,5,10057.04,33.42
6999,3065,14,4,36929.06,18.48
7000,9250,84,5,51598.37,37.76
7001,2795,488,4,45261.37,35.57
7002,423,243,4,46543.34,8.29
7003,3799,267,-5,22913.26,14.42
7004,628,189,1,20599.99,6.91
7005,359,404,3,3828.46,16.22
7006,2753,64,3,20766.63,2.25
7007,480,317,3,69171.34,145.21
7008,1378,126,4,23372.53,5.54
7009,1046,426,4,35753.9,31.46
7010,745,269,3,2908.77,32.78
7011,812,149,3,1900.33,20.51
7012,94,56,4,35282.36,30.45
7013,3992,318,1,1047.06,37.36
7014,2471,355,1,5839.39,11.68
7015,2337,212,1,17621.92,28.26
7016,3461,22,3,42031.67,34.2
7017,2943,334,4,46820.07,2.15
7018,2076,142,2,37037.19,13.21
7019,573,423,5,41197.13,23.29
7020,9015,374,4,36120.71,24.04
7021,3374,457,2,39798.32,106.6
7022,447,449,5,24514.5,33.38
7023,3498,479,4,23720.24,24.2
7024,2252,14,1,14018.56,21.67
7025,2027,348,2,22190.2,15.14
7026,1251,305,5,9247.48,21.6
7027,2324,198,3,57327.88,23.3
7028,9076,439,5,66539.82,5.63
7029,84,174,3,66522.53,3.02
7030,32,2,5,25434.16,14.38
7031,2388,133,4,5580.71,28.04
7032,2169,371,3,15178.96,30.81
7033,2961,399,2,13056.84,14.15
7034,3589,145,3,18377.66,2.14
7035,343,310,3,18227.9,39.13
7036,3712,425,4,3906.82,12.32
7037,3416,450,3,27131.43,7.84
7038,532,309,2,48264.18,18.81
7039,1059,214,2,69688.82,22.25
7040,1358,161,3,61018.18,35.92
7041,2908,295,1,2118.77,24.14
7042,100,178,4,56785.22,14.59
7043,3508,426,3,9698.5,22.73
7044,258,18,4,64301.07,9.36
7045,1920,78,1,51761.75,5.35
7046,3275,285,3,19367.6,38.57
7047,1542,132,5,2137.59,25.95
7048,2286,36,4,67200.32,9.17
7049,3679,321,2,45410.56,10.53
7050,2779,334,5,29871.04,4.7
7051,1989,138,4,50235.22,2.82
7052,385,171,1,51246.56,22.62
7053,2337,34,2,33156.18,15.89
7054,2043,60,1,10028.38,20.23
7055,3397,96,1,65410.09,24.22
7056,2152,99,4,60499.22,38.23
7057,1427,254,3,45093.64,31.21
7058,3197,483,1,52659.87,14.25
7059,3124,299,4,53681.35,21.29
7060,294,91,4,23089.77,7.3
7061,1449,343,3,8888.19,12.01
7062,1117,435,3,40892.62,1.31
7063,3054,217,3,28409.24,9.45
7064,1135,295,2,9555.1,28.77
7065,3719,406,2,37571.77,0.47
7066,617,16,5,55612.07,21.97
7067,1371,217,5,29620.95,23.54
7068,480,143,4,46504.5,30.68
7069,1778,52,2,61230.94,20.9
7070,501,71,2,45293.0,4.71
7071,923,119,4,63259.24,29.35
7072,1520,487,1,6767.69,6.93
7073,2355,7,4,22964.27,36.77
7074,827,448,1,22096.48,23.68
7075,3564,40,2,11001.06,35.55
7076,1130,42,5,28409.16,14.6
7077,1054,96,3,60936.02,25.52
7078,1955,88,5,56354.65,13.78
7079,2033,285,5,50123.18,24.21
7080,3933,336,4,16143.56,3.12
7081,72,127,2,50660.06,30.38
7082,1375,485,2,69916.9,20.7
7083,1673,90,3,5674.53,10.9
7084,1082,3,5,42862.45,10.17
7085,3042,354,4,30525.8,26.62
7086,2418,313,4,41327.85,22.41
7087,3042,109,3,5972.9,16.97
7088,3774,339,4,2582.0,5.2
7089,2546,128,4,7992.1,17.01
7090,3504,16,3,24984.87,12.48
7091,1624,48,1,53480.06,27.28
7092,3384,292,5,52833.4,128.43
7093,559,324,2,46742.5,32.96
7094,46,272,3,4957.86,12.74
7095,1856,398,2,9151.78,5.83
7096,2946,189,1,13739.26,15.87
7097,3144,9,3,44809.37,38.71
7098,3527,490,1,59707.11,3.66
7099,2440,310,5,56096.42,13.48
7100,2241,498,3,21867.69,32.53
7101,3325,194,4,23863.44,22.89
7102,9164,429,3,16522.05,0.43
7103,2893,390,2,48885.99,14.77
7104,3934,286,1,66628.78,27.3
7105,1754,69,2,15268.33,36.46
7106,3270,315,5,66253.4,3.89
7107,2068,414,4,18551.78,31.19
7108,24,327,2,5255.7,32.21
7109,228,136,1,6590.48,28.21
7110,1794,85,1,62276.28,31.37
7111,3165,353,5,66639.63,6.95
7112,2261,223,2,35978.67,27.1
7113,2402,275,-1,46050.13,10.75
7114,38,424,2,54335.38,3.48
7115,2795,182,1,26709.14,16.1
7116,2766,203,2,53397.91,3.17
7117,2589,410,3,69213.33,25.15
7118,2151,330,4,52285.27,39.57
7119,3899,487,4,64629.16,2.02
7120,2069,385,-3,66623.4,38.02
7121,1850,138,2,43014.79,13.13
7122,2780,117,3,66294.64,28.67
7123,2225,351,3,2112.59,26.22
7124,2148,1,3,48648.0,38.98
7125,1499,140,5,16232.2,31.05
7126,930,160,1,31616.35,30.95
7127,2614,263,-5,68400.35,15.01
7128,648,462,2,14556.55,35.6
7129,2730,142,1,9884.9,18.11
7130,3895,493,5,64247.13,19.08
7131,2470,169,5,40184.4,33.12
7132,1968,188,5,21990.95,11.1
7133,664,323,-2,58193.24,16.44
7134,37,183,1,40126.21,7.12
7135,1878,418,4,39860.09,35.17
7136,3315,416,1,34683.46,5.41
7137,565,285,2,67742.58,35.7
7138,1414,180,5,27205.94,24.88
7139,3346,328,-5,69657.13,5.6
7140,1731,324,5,7208.39,14.73
7141,1607,393,4,32780.05,16.38
7142,618,180,2,21394.61,10.59
7143,2127,264,4,68198.46,31.47
7144,2383,86,2,3668.98,39.21
7145,992,147,4,65139.89,36.05
7146,3592,154,3,5076.31,19.04
7147,1529,50,1,38714.71,14.06
7148,3296,240,5,43408.78,8.19
7149,3611,307,1,42208.77,4.38
7150,9415,117,4,7793.16,11.97
7151,3818,480,3,25442.71,35.81
7152,51,73,3,30290.46,5.6
7153,1702,482,2,32067.01,32.58
7154,1544,167,3,37102.7,5.13
7155,1124,7,3,33168.13,35.92
7156,1256,164,4,16105.71,9.24
7157,370,202,3,15587.51,16.19
7158,1380,83,5,43737.35,35.19
7159,487,339,2,16659.76,27.31
7160,2094,221,2,34872.46,39.56
7161,2564,92,4,18233.67,30.91
7162,2191,350,3,63733.2,7.35
