order_id,customer_id,order_date,status,region_code
2053,603.0,2025-07-15 12:37:15,SHIPPED,SOUTH
2054,527.0,2024-12-29 07:24:48,DELIVERED,WEST
2055,,2025-03-30 15:04:30,PLACED,SOUTH
2056,766.0,2025-07-01 15:26:58,SHIPPED,EAST
2057,,2026-02-08 16:08:30,DELIVERED,CENTRAL
2058,,2026-04-19 00:01:21,DELIVERED,CENTRAL
2059,176.0,2024-12-31 03:25:09,DELIVERED,WEST
2060,168.0,2026-05-29 00:41:34,SHIPPED,CENTRAL
2061,911.0,2024-08-06 00:32:53,DELIVERED,SOUTH
2062,220.0,2026-02-08 21:03:48,DELIVERED,CENTRAL
2063,935.0,2024-12-08 01:45:32,SHIPPED,WEST
2064,566.0,2026-09-24 06:02:44,DELIVERED,SOUTH
2065,206.0,2025-04-20 21:46:50,DELIVERED,SOUTH
2066,358.0,2025-11-29 02:59:10,DELIVERED,EAST
2067,726.0,2024-07-30 23:45:21,DELIVERED,WEST
2068,395.0,04-07-2025,DELIVERED,SOUTH
2069,7.0,2025-04-26 13:24:41,DELIVERED,SOUTH
2070,789.0,2025-04-19 07:54:08,SHIPPED,CENTRAL
2071,712.0,2024-10-17 06:07:38,DELIVERED,CENTRAL
2072,710.0,2025-12-12 02:02:34,RETURNED,SOUTH
2073,719.0,2025-08-23 04:53:00,DELIVERED,SOUTH
2074,627.0,2024-10-10 04:52:29,DELIVERED,CENTRAL
2075,520.0,2024-10-11 23:06:51,DELIVERED,WEST
2076,644.0,2025-10-10 11:51:43,DELIVERED,CENTRAL
2077,24.0,2026-05-08 19:09:11,DELIVERED,EAST
2078,65.0,2025-03-31 17:55:23,PLACED,CENTRAL
2079,469.0,2025-03-25 10:02:22,DELIVERED,CENTRAL
2080,292.0,19-05-2026,DELIVERED,EAST
2081,116.0,2025-01-07 18:00:40,DELIVERED,SOUTH
2082,409.0,2024-09-22 23:15:51,DELIVERED,CENTRAL
2083,,2026-11-10 06:02:44,DELIVERED,WEST
2084,,2025-05-15 12:11:28,PLACED,WEST
2085,143.0,18-01-2026,CANCELLED,NORTH
2086,861.0,2026-02-27 19:20:54,SHIPPED,SOUTH
2087,1.0,2025-08-13 11:14:04,DELIVERED,EAST
2088,495.0,2024-08-20 05:06:49,DELIVERED,EAST
2089,854.0,2026-02-23 10:43:17,DELIVERED,NORTH
2090,153.0,2026-04-16 16:01:38,PLACED,NORTH
2091,696.0,2025-01-16 08:02:42,DELIVERED,CENTRAL
2092,365.0,28-08-2024,DELIVERED,CENTRAL
2093,268.0,2024-08-28 03:45:59,DELIVERED,EAST
2094,443.0,03-06-2025,CANCELLED,NORTH
2095,544.0,2025-02-09 04:51:45,SHIPPED,SOUTH
2096,438.0,2025-03-04 05:37:47,DELIVERED,EAST
2097,135.0,2025-09-30 19:47:38,DELIVERED,WEST
2098,573.0,2026-04-29 05:01:26,CANCELLED,WEST
2099,146.0,2026-07-16 20:32:22,DELIVERED,WEST
2100,141.0,2024-10-20 12:38:54,SHIPPED,CENTRAL
2101,9.0,2025-05-04 08:53:28,DELIVERED,NORTH
2102,265.0,2025-11-10 02:57:06,DELIVERED,EAST
2103,382.0,2025-11-09 09:33:04,DELIVERED,SOUTH
2104,548.0,11-09-2024,DELIVERED,EAST
2105,224.0,2026-06-03 05:34:49,PLACED,SOUTH
2106,404.0,2024-12-15 03:34:52,CANCELLED,WEST
2107,243.0,2025-12-14 22:43:15,SHIPPED,EAST
2108,549.0,2026-03-03 23:05:57,DELIVERED,EAST
2109,568.0,2026-05-04 11:31:20,DELIVERED,SOUTH
2110,730.0,2026-04-06 01:53:47,DELIVERED,CENTRAL
2111,87.0,06-06-2025,DELIVERED,EAST
2112,316.0,2025-02-23 21:38:53,DELIVERED,EAST
2113,654.0,2025-04-11 19:25:47,DELIVERED,EAST
2114,115.0,2025-08-24 13:30:29,DELIVERED,CENTRAL
2115,471.0,2026-04-13 12:54:25,DELIVERED,WEST
2116,523.0,2025-01-12 03:49:27,SHIPPED,NORTH
2117,705.0,2026-05-01 01:47:44,SHIPPED,NORTH
2118,526.0,2025-03-07 16:36:27,PLACED,SOUTH
2119,492.0,2025-08-17 06:25:35,SHIPPED,NORTH
2120,321.0,2024-10-02 00:26:00,DELIVERED,EAST
2121,747.0,2025-03-27 23:34:18,DELIVERED,NORTH
2122,365.0,2025-05-13 21:04:03,DELIVERED,WEST
2123,454.0,2026-06-12 03:20:52,CANCELLED,EAST
2124,230.0,2025-07-07 22:29:07,DELIVERED,WEST
2125,269.0,2024-09-13 01:48:16,DELIVERED,NORTH
2126,,2026-05-15 00:08:04,PLACED,SOUTH
2127,853.0,2026-03-24 09:59:27,DELIVERED,WEST
2128,680.0,2025-08-02 08:21:32,DELIVERED,CENTRAL
2129,796.0,2025-02-25 12:34:23,DELIVERED,WEST
2130,597.0,2025-08-25 16:51:15,DELIVERED,WEST
2131,337.0,2024-10-15 10:29:07,DELIVERED,NORTH
2132,863.0,2025-12-29 07:18:46,DELIVERED,CENTRAL
2133,624.0,2026-02-13 08:18:44,SHIPPED,CENTRAL
2134,554.0,2024-08-12 23:20:25,DELIVERED,EAST
2135,769.0,2025-01-05 12:16:40,DELIVERED,EAST
2136,814.0,2025-06-04 09:15:27,RETURNED,CENTRAL
2137,108.0,2026-01-26 23:58:21,DELIVERED,WEST
2138,870.0,2026-06-13 22:51:08,RETURNED,CENTRAL
2139,82.0,2024-08-02 07:45:55,PLACED,CENTRAL
2140,673.0,2026-03-20 16:34:39,SHIPPED,NORTH
2141,456.0,31-01-2025,DELIVERED,WEST
2142,600.0,2025-09-20 11:16:10,DELIVERED,CENTRAL
2143,552.0,2025-02-22 05:13:09,DELIVERED,EAST
2144,200.0,2026-06-22 18:08:01,DELIVERED,CENTRAL
2145,,2024-08-30 09:30:31,RETURNED,EAST
2146,138.0,2026-04-03 00:30:39,PLACED,NORTH
2147,707.0,2025-04-24 05:30:42,DELIVERED,NORTH
2148,291.0,2024-07-31 12:58:04,DELIVERED,NORTH
2149,928.0,2025-04-23 05:52:40,DELIVERED,WEST
2150,144.0,07-06-2025,DELIVERED,CENTRAL
2151,252.0,2024-12-28 17:26:53,DELIVERED,CENTRAL
2152,330.0,2025-04-20 20:42:14,DELIVERED,EAST
2153,462.0,2025-11-11 20:01:33,DELIVERED,CENTRAL
2154,500.0,2025-08-10 17:55:06,DELIVERED,SOUTH
2155,403.0,2025-11-12 04:23:03,CANCELLED,WEST
2156,498.0,09-08-2024,RETURNED,WEST
2157,,2026-01-26 03:00:38,DELIVERED,EAST
2158,263.0,2026-06-02 09:29:05,SHIPPED,WEST
2159,982.0,2026-05-13 13:09:19,DELIVERED,EAST
2160,420.0,19-01-2026,SHIPPED,CENTRAL
2161,,2025-03-20 08:56:36,DELIVERED,SOUTH
2162,433.0,2026-03-14 17:23:11,DELIVERED,EAST
2163,465.0,2025-01-25 13:07:24,DELIVERED,NORTH
2164,590.0,2026-01-19 01:20:29,DELIVERED,CENTRAL
2165,642.0,2024-12-22 22:52:25,DELIVERED,EAST
2166,962.0,2024-08-06 17:55:38,RETURNED,NORTH
2167,877.0,2025-12-29 22:39:44,DELIVERED,SOUTH
2168,867.0,2025-10-14 18:54:01,RETURNED,CENTRAL
2169,983.0,2026-04-11 04:18:13,DELIVERED,EAST
2170,795.0,2026-02-09 10:54:55,DELIVERED,CENTRAL
2171,923.0,2026-05-27 01:42:26,DELIVERED,CENTRAL
2172,228.0,2026-01-18 09:15:13,PLACED,EAST
2173,97.0,2026-10-13 06:02:44,DELIVERED,CENTRAL
2174,846.0,2025-08-25 22:36:47,DELIVERED,EAST
2175,271.0,2026-06-13 12:50:07,DELIVERED,SOUTH
2176,916.0,29-05-2026,SHIPPED,EAST
2177,777.0,12-02-2025,DELIVERED,EAST
2178,103.0,2026-07-11 14:21:13,DELIVERED,NORTH
2179,61.0,2025-08-12 09:42:19,CANCELLED,SOUTH
2180,769.0,2025-05-23 08:59:51,DELIVERED,SOUTH
2181,763.0,2025-12-25 03:32:55,SHIPPED,EAST
2182,81.0,2026-01-30 12:28:51,PLACED,SOUTH
2183,177.0,2025-01-23 18:29:10,SHIPPED,WEST
2184,539.0,2026-06-19 06:07:55,SHIPPED,WEST
2185,460.0,2025-06-24 03:34:26,PLACED,CENTRAL
2186,344.0,2026-07-12 20:32:29,SHIPPED,CENTRAL
2187,5239.0,2025-01-07 19:00:19,DELIVERED,EAST
2188,31.0,2026-05-11 20:06:25,DELIVERED,NORTH
2189,27.0,2025-02-07 19:37:31,DELIVERED,WEST
2190,176.0,2025-11-28 09:31:07,PLACED,CENTRAL
2191,484.0,2025-02-03 05:02:55,PLACED,EAST
2192,324.0,2026-07-17 09:06:52,SHIPPED,WEST
2193,114.0,2026-02-01 05:16:27,DELIVERED,WEST
2194,263.0,2025-02-18 20:47:09,DELIVERED,EAST
2195,301.0,2025-09-07 22:28:19,SHIPPED,WEST
2196,16.0,2024-08-14 23:21:03,SHIPPED,NORTH
2197,598.0,2025-02-03 02:53:36,DELIVERED,WEST
2198,,2025-01-30 02:04:30,DELIVERED,SOUTH
2199,946.0,2025-01-16 18:24:14,DELIVERED,CENTRAL
2200,25.0,2025-11-06 19:09:12,DELIVERED,CENTRAL
2201,554.0,2026-02-01 09:12:50,DELIVERED,EAST
2202,979.0,2024-07-26 18:50:56,DELIVERED,WEST
2203,776.0,2025-02-26 22:51:50,DELIVERED,CENTRAL
2204,439.0,2025-11-12 10:56:29,DELIVERED,WEST
2205,61.0,2026-03-20 10:52:21,PLACED,SOUTH
2206,449.0,2026-03-28 22:06:48,DELIVERED,WEST
2207,299.0,2025-06-06 23:09:59,PLACED,CENTRAL
2208,755.0,2024-07-30 09:14:12,RETURNED,WEST
2209,623.0,2024-07-24 06:02:32,RETURNED,EAST
2210,554.0,2024-08-13 19:15:27,DELIVERED,NORTH
2211,230.0,2025-04-05 19:29:47,SHIPPED,NORTH
2212,173.0,2025-10-26 15:07:53,CANCELLED,SOUTH
2213,,2026-12-01 06:02:44,PLACED,NORTH
2214,19.0,2025-05-12 06:05:43,RETURNED,WEST
2215,246.0,2027-05-10 06:02:44,DELIVERED,NORTH
2216,125.0,2026-10-03 06:02:44,DELIVERED,SOUTH
2217,841.0,2026-05-04 01:04:31,DELIVERED,CENTRAL
2218,968.0,2025-08-24 14:14:41,DELIVERED,CENTRAL
2219,815.0,2026-06-14 03:12:21,CANCELLED,CENTRAL
2220,436.0,2025-06-04 12:05:59,CANCELLED,CENTRAL
2221,528.0,2025-01-22 05:46:46,DELIVERED,SOUTH
2222,976.0,2026-02-12 11:11:54,SHIPPED,CENTRAL
2223,569.0,2025-01-23 08:40:13,DELIVERED,EAST
2224,154.0,2025-07-14 07:22:54,PLACED,EAST
2225,209.0,2024-12-30 21:31:29,DELIVERED,CENTRAL
2226,622.0,2024-11-22 05:41:37,DELIVERED,WEST
2227,152.0,2026-04-15 04:40:21,DELIVERED,NORTH
2228,830.0,2025-11-08 22:49:10,SHIPPED,SOUTH
2229,669.0,2025-01-03 17:37:38,PLACED,WEST
2230,,2025-11-07 22:40:23,DELIVERED,SOUTH
2231,479.0,2024-11-29 08:48:15,DELIVERED,SOUTH
2232,353.0,22-07-2025,SHIPPED,CENTRAL
2233,974.0,2025-06-04 09:48:34,DELIVERED,NORTH
2234,644.0,2025-03-06 13:52:50,DELIVERED,WEST
2235,118.0,26-08-2025,DELIVERED,WEST
2236,25.0,2024-12-31 06:52:40,SHIPPED,NORTH
2237,741.0,2026-06-12 23:20:22,DELIVERED,WEST
2238,71.0,2026-07-12 09:17:14,DELIVERED,EAST
2239,12.0,2026-06-30 04:42:25,DELIVERED,EAST
2240,320.0,29-07-2024,DELIVERED,WEST
2241,430.0,2026-03-26 23:26:54,PLACED,CENTRAL
2242,91.0,30-03-2026,DELIVERED,SOUTH
2243,988.0,2025-08-16 13:17:02,DELIVERED,WEST
2244,86.0,2024-08-19 10:45:51,DELIVERED,SOUTH
2245,846.0,2025-01-05 05:07:05,DELIVERED,WEST
2246,721.0,2024-10-05 12:19:38,RETURNED,SOUTH
2247,283.0,2025-07-23 01:55:05,RETURNED,CENTRAL
2248,453.0,2024-10-08 10:47:16,DELIVERED,NORTH
2249,679.0,12-09-2024,DELIVERED,NORTH
2250,826.0,2024-12-13 19:41:25,SHIPPED,SOUTH
2251,321.0,2025-09-07 09:54:23,DELIVERED,WEST
2252,561.0,2026-03-15 10:34:20,DELIVERED,EAST
2253,620.0,2025-11-27 05:46:32,SHIPPED,WEST
2254,676.0,2024-09-07 22:09:23,SHIPPED,CENTRAL
2255,505.0,2025-05-25 07:17:10,DELIVERED,WEST
2256,240.0,2025-02-09 13:25:31,DELIVERED,CENTRAL
2257,826.0,04-08-2024,DELIVERED,NORTH
2258,415.0,2026-10-06 06:02:44,RETURNED,SOUTH
2259,94.0,2025-04-06 22:54:12,DELIVERED,SOUTH
2260,254.0,2026-06-30 01:29:24,DELIVERED,CENTRAL
2261,,2026-05-04 07:10:31,DELIVERED,CENTRAL
2262,395.0,17-04-2025,DELIVERED,CENTRAL
2263,458.0,2026-06-06 05:37:28,SHIPPED,EAST
2264,34.0,2025-02-17 13:53:51,SHIPPED,NORTH
2265,769.0,2024-08-09 12:45:44,DELIVERED,WEST
2266,47.0,2025-04-12 19:25:04,CANCELLED,EAST
2267,701.0,2025-02-15 05:57:53,DELIVERED,CENTRAL
2268,664.0,2024-11-04 09:21:44,DELIVERED,NORTH
2269,644.0,2025-09-22 15:38:28,DELIVERED,NORTH
2270,24.0,2024-10-03 08:56:08,DELIVERED,NORTH
2271,483.0,2024-12-19 06:05:06,DELIVERED,WEST
2272,109.0,2025-03-03 11:44:43,DELIVERED,SOUTH
2273,133.0,2025-12-22 15:01:33,RETURNED,EAST
2274,493.0,2026-01-10 19:40:28,DELIVERED,WEST
2275,5409.0,2026-02-10 01:53:43,DELIVERED,NORTH
2276,690.0,2025-12-20 11:41:54,RETURNED,NORTH
2277,16.0,2026-06-04 09:05:58,DELIVERED,SOUTH
2278,898.0,2025-04-20 12:09:40,DELIVERED,WEST
2279,617.0,2025-09-16 09:54:04,DELIVERED,WEST
2280,21.0,2025-11-09 17:46:27,DELIVERED,NORTH
2281,252.0,2024-11-04 09:33:46,CANCELLED,SOUTH
2282,92.0,2026-01-25 20:16:12,DELIVERED,WEST
2283,,2025-11-04 00:12:00,RETURNED,CENTRAL
2284,786.0,2026-06-15 12:16:17,DELIVERED,NORTH
2285,635.0,2026-06-18 00:40:54,DELIVERED,NORTH
2286,,2026-07-12 15:23:36,DELIVERED,NORTH
2287,,2025-09-03 18:53:19,CANCELLED,WEST
2288,488.0,2026-07-16 15:42:12,DELIVERED,WEST
2289,731.0,2025-10-21 05:04:11,DELIVERED,EAST
2290,564.0,2026-10-16 06:02:44,DELIVERED,WEST
2291,431.0,2025-08-15 11:26:34,DELIVERED,WEST
2292,877.0,2024-10-14 08:05:19,DELIVERED,NORTH
2293,141.0,20-04-2026,DELIVERED,SOUTH
2294,240.0,2026-02-20 20:16:55,DELIVERED,SOUTH
2295,386.0,2025-10-04 05:56:47,DELIVERED,SOUTH
2296,752.0,2025-11-11 07:15:51,DELIVERED,EAST
2297,791.0,2025-08-01 20:48:23,PLACED,NORTH
2298,28.0,06-03-2025,DELIVERED,EAST
2299,773.0,2024-12-07 05:35:08,DELIVERED,NORTH
2300,222.0,2025-09-10 23:25:21,DELIVERED,WEST
2301,304.0,2026-05-14 06:57:32,DELIVERED,SOUTH
2302,,2025-03-14 20:51:52,DELIVERED,CENTRAL
2303,413.0,2026-02-21 10:18:51,DELIVERED,NORTH
2304,460.0,2027-02-26 06:02:44,SHIPPED,NORTH
2305,881.0,2025-01-02 10:23:25,RETURNED,WEST
2306,488.0,2025-03-04 17:44:06,DELIVERED,CENTRAL
2307,856.0,28-06-2026,DELIVERED,CENTRAL
2308,941.0,2025-12-06 01:09:03,PLACED,EAST
2309,799.0,2026-08-30 06:02:44,CANCELLED,CENTRAL
2310,791.0,2026-06-17 06:51:31,CANCELLED,CENTRAL
2311,875.0,2025-05-13 05:08:53,DELIVERED,EAST
2312,422.0,2024-09-13 23:36:49,DELIVERED,EAST
2313,353.0,2025-08-31 04:11:27,PLACED,CENTRAL
2314,266.0,2024-09-11 14:42:03,DELIVERED,WEST
2315,747.0,08-04-2025,SHIPPED,NORTH
2316,109.0,2025-07-06 10:29:24,DELIVERED,CENTRAL
2317,124.0,2025-01-02 00:54:29,SHIPPED,CENTRAL
2318,381.0,2026-02-12 03:37:56,DELIVERED,EAST
2319,5300.0,2025-01-01 14:37:31,DELIVERED,SOUTH
2320,,2026-03-14 11:29:16,DELIVERED,CENTRAL
2321,15.0,2026-07-08 13:39:53,DELIVERED,NORTH
2322,63.0,24-05-2026,DELIVERED,NORTH
2323,944.0,2025-01-12 16:45:53,DELIVERED,NORTH
2324,910.0,12-05-2026,DELIVERED,WEST
2325,856.0,2025-11-22 04:36:47,DELIVERED,WEST
2326,164.0,2025-11-16 04:48:40,DELIVERED,CENTRAL
2327,228.0,03-10-2025,DELIVERED,SOUTH
2328,903.0,2026-02-19 03:05:24,SHIPPED,CENTRAL
2329,225.0,2025-03-24 06:47:54,DELIVERED,SOUTH
2330,554.0,2024-10-11 22:36:51,DELIVERED,NORTH
2331,306.0,2025-05-12 04:12:01,DELIVERED,WEST
2332,464.0,2025-07-21 16:23:52,DELIVERED,EAST
2333,365.0,2024-11-03 04:10:41,DELIVERED,NORTH
2334,464.0,2025-07-13 18:36:24,PLACED,WEST
2335,373.0,2026-04-22 15:31:49,PLACED,NORTH
2336,579.0,2024-12-09 11:35:36,DELIVERED,EAST
2337,796.0,2024-11-26 04:43:17,DELIVERED,CENTRAL
2338,587.0,2025-06-14 11:02:52,RETURNED,SOUTH
2339,212.0,2024-11-16 14:16:25,SHIPPED,EAST
2340,928.0,2025-05-19 13:40:07,DELIVERED,SOUTH
2341,346.0,2026-01-27 23:04:18,DELIVERED,CENTRAL
2342,517.0,2025-12-19 10:07:52,DELIVERED,SOUTH
2343,198.0,2025-06-25 23:53:24,DELIVERED,SOUTH
2344,8.0,29-09-2024,RETURNED,SOUTH
2345,126.0,2026-04-13 21:27:35,SHIPPED,CENTRAL
2346,59.0,2026-03-18 21:20:00,DELIVERED,CENTRAL
2347,630.0,04-08-2024,DELIVERED,NORTH
2348,493.0,2024-11-16 17:09:39,PLACED,SOUTH
2349,610.0,2024-09-09 02:35:03,DELIVERED,CENTRAL
2350,816.0,2025-07-28 21:27:15,DELIVERED,WEST
2351,382.0,2025-08-08 10:07:43,DELIVERED,EAST
2352,155.0,2025-04-27 06:45:22,SHIPPED,SOUTH
2353,,2025-05-22 07:06:55,DELIVERED,NORTH
2354,585.0,2024-10-18 20:58:12,DELIVERED,SOUTH
2355,277.0,2025-12-08 20:44:41,DELIVERED,EAST
2356,,2025-01-10 03:14:47,SHIPPED,NORTH
2357,307.0,2025-02-17 02:07:52,CANCELLED,WEST
2358,654.0,2025-03-20 19:17:12,DELIVERED,SOUTH
2359,158.0,2026-03-12 05:02:35,DELIVERED,EAST
2360,718.0,2025-03-20 16:20:41,RETURNED,EAST
2361,791.0,2025-10-05 10:58:07,DELIVERED,SOUTH
2362,985.0,2024-10-04 11:55:43,DELIVERED,EAST
2363,98.0,2025-12-27 07:25:52,DELIVERED,EAST
2364,984.0,09-09-2024,DELIVERED,EAST
2365,753.0,2026-05-21 08:12:42,DELIVERED,WEST
2366,728.0,2026-06-11 16:03:01,DELIVERED,WEST
2367,494.0,2026-05-14 00:01:44,DELIVERED,EAST
2368,755.0,2025-10-21 13:58:09,SHIPPED,EAST
2369,9.0,2026-01-09 20:04:41,CANCELLED,WEST
2370,173.0,2025-06-01 00:50:09,SHIPPED,EAST
2371,902.0,22-01-2026,SHIPPED,EAST
2372,90.0,2025-12-11 04:34:57,DELIVERED,WEST
2373,404.0,2026-01-04 12:53:54,PLACED,EAST
2374,848.0,2025-12-28 10:13:02,PLACED,EAST
2375,,2025-09-21 10:22:32,DELIVERED,CENTRAL
2376,225.0,2026-03-08 20:13:53,SHIPPED,WEST
2377,5024.0,2025-07-24 20:37:32,DELIVERED,NORTH
2378,955.0,2024-11-05 23:48:41,DELIVERED,NORTH
2379,946.0,2024-07-23 10:59:11,DELIVERED,SOUTH
2380,401.0,2025-09-23 23:33:47,PLACED,EAST
2381,234.0,2025-11-22 01:08:28,DELIVERED,SOUTH
2382,878.0,2025-06-14 01:32:45,DELIVERED,NORTH
2383,13.0,2025-03-08 20:16:15,RETURNED,EAST
2384,141.0,2024-11-23 20:44:07,DELIVERED,NORTH
2385,938.0,2025-12-27 13:37:49,DELIVERED,EAST
2386,489.0,2025-02-06 19:04:18,DELIVERED,EAST
2387,619.0,2026-02-02 10:30:04,DELIVERED,NORTH
2388,485.0,2025-01-03 10:27:30,RETURNED,WEST
2389,635.0,2025-07-13 02:42:35,DELIVERED,EAST
2390,574.0,2024-08-22 01:05:12,DELIVERED,SOUTH
2391,276.0,2025-07-30 22:12:05,DELIVERED,EAST
2392,460.0,2025-08-05 09:58:06,DELIVERED,EAST
2393,764.0,2025-07-24 00:31:58,PLACED,WEST
2394,178.0,2026-05-26 16:32:23,PLACED,NORTH
2395,610.0,2025-02-11 03:31:04,DELIVERED,EAST
2396,179.0,2025-04-24 07:49:00,DELIVERED,NORTH
2397,596.0,2026-01-21 23:08:57,PLACED,WEST
2398,867.0,2026-06-14 07:04:10,DELIVERED,CENTRAL
2399,269.0,2024-08-17 09:41:59,DELIVERED,WEST
2400,864.0,2026-06-08 02:44:06,DELIVERED,WEST
2401,135.0,2026-04-23 08:03:40,DELIVERED,NORTH
2402,377.0,2026-01-02 17:48:05,DELIVERED,CENTRAL
2403,,28-05-2025,SHIPPED,NORTH
2404,12.0,2025-02-06 00:46:48,DELIVERED,CENTRAL
2405,,2026-04-21 06:57:55,DELIVERED,EAST
2406,,2025-03-04 09:51:49,DELIVERED,SOUTH
2407,,2025-03-28 12:01:19,DELIVERED,WEST
2408,718.0,2024-11-15 17:36:51,DELIVERED,WEST
2409,421.0,2025-02-13 00:51:13,SHIPPED,NORTH
2410,790.0,2025-07-08 05:59:22,DELIVERED,EAST
2411,693.0,2024-12-28 03:09:29,DELIVERED,SOUTH
2412,312.0,2024-11-18 10:58:33,DELIVERED,WEST
2413,,2026-06-03 20:12:52,DELIVERED,EAST
2414,585.0,2025-01-23 06:42:37,DELIVERED,CENTRAL
2415,433.0,2025-10-03 13:36:36,DELIVERED,NORTH
2416,417.0,2024-10-03 06:57:39,DELIVERED,CENTRAL
2417,954.0,2026-11-23 06:02:44,DELIVERED,SOUTH
2418,786.0,2025-02-06 07:18:37,DELIVERED,SOUTH
2419,503.0,2024-09-25 21:07:51,DELIVERED,SOUTH
2420,475.0,2025-08-25 02:47:24,DELIVERED,EAST
2421,626.0,2025-07-24 08:46:39,DELIVERED,CENTRAL
2422,549.0,2024-11-18 02:45:54,DELIVERED,EAST
2423,310.0,2025-09-27 21:14:19,DELIVERED,CENTRAL
2424,626.0,2024-08-15 19:18:59,PLACED,EAST
2425,840.0,2026-04-29 08:52:34,DELIVERED,EAST
2426,238.0,2025-08-14 17:00:33,DELIVERED,NORTH
2427,715.0,2024-12-07 07:29:52,DELIVERED,CENTRAL
2428,115.0,2025-07-09 12:19:19,DELIVERED,EAST
2429,680.0,2026-03-10 12:24:58,DELIVERED,NORTH
2430,106.0,2025-04-13 17:07:59,DELIVERED,SOUTH
2431,923.0,2025-02-08 15:33:56,DELIVERED,NORTH
2432,118.0,2026-06-10 04:17:55,DELIVERED,WEST
2433,,25-05-2025,DELIVERED,NORTH
2434,466.0,2025-06-07 16:58:41,DELIVERED,EAST
2435,853.0,2024-10-17 22:37:48,DELIVERED,WEST
2436,151.0,2025-06-14 07:11:41,SHIPPED,WEST
2437,647.0,19-05-2026,DELIVERED,NORTH
2438,737.0,2025-12-22 23:29:33,DELIVERED,WEST
2439,,20-05-2026,DELIVERED,WEST
2440,59.0,2024-10-13 09:15:59,DELIVERED,EAST
2441,288.0,2026-04-28 01:56:19,SHIPPED,EAST
2442,343.0,2025-07-13 02:02:42,SHIPPED,NORTH
2443,754.0,2024-09-19 05:22:49,SHIPPED,EAST
2444,221.0,25-10-2024,RETURNED,WEST
2445,373.0,2025-02-06 04:14:00,DELIVERED,NORTH
2446,256.0,2025-11-18 06:07:33,DELIVERED,SOUTH
2447,385.0,2026-06-25 04:44:35,DELIVERED,SOUTH
2448,716.0,2026-02-24 19:34:30,DELIVERED,EAST
2449,798.0,2026-01-12 10:50:31,DELIVERED,EAST
2450,861.0,2024-12-27 06:16:04,DELIVERED,WEST
2451,511.0,2024-09-10 01:59:59,SHIPPED,SOUTH
2452,984.0,2024-11-09 06:11:29,DELIVERED,CENTRAL
2453,994.0,2025-03-19 17:29:44,DELIVERED,WEST
2454,992.0,2025-06-14 00:26:23,PLACED,EAST
2455,191.0,2026-01-06 01:20:23,DELIVERED,NORTH
2456,394.0,20-11-2025,DELIVERED,SOUTH
2457,194.0,2024-09-09 21:24:34,CANCELLED,SOUTH
2458,603.0,2025-12-02 07:07:00,DELIVERED,CENTRAL
2459,753.0,2026-04-30 13:25:08,DELIVERED,CENTRAL
2460,192.0,2026-10-18 06:02:44,DELIVERED,NORTH
2461,536.0,2024-09-29 03:22:13,SHIPPED,SOUTH
2462,618.0,2025-12-14 20:03:53,RETURNED,WEST
2463,,2025-08-02 13:39:03,RETURNED,WEST
2464,953.0,2024-12-03 20:30:13,RETURNED,EAST
2465,759.0,2025-08-29 12:05:56,CANCELLED,NORTH
2466,223.0,21-03-2026,DELIVERED,CENTRAL
2467,482.0,2025-10-18 02:40:24,DELIVERED,WEST
2468,305.0,2026-06-11 03:08:17,CANCELLED,EAST
2469,636.0,2025-10-18 23:47:09,DELIVERED,SOUTH
2470,32.0,2025-01-13 09:46:01,DELIVERED,CENTRAL
2471,966.0,2025-09-19 02:00:58,DELIVERED,CENTRAL
2472,944.0,2026-04-15 20:01:26,DELIVERED,SOUTH
2473,,2024-12-25 15:08:01,PLACED,CENTRAL
2474,419.0,2024-12-07 17:03:49,DELIVERED,EAST
2475,870.0,2025-06-26 04:21:47,DELIVERED,SOUTH
2476,326.0,06-07-2025,DELIVERED,WEST
2477,,2024-12-01 10:45:29,PLACED,EAST
2478,64.0,2025-07-15 14:53:39,RETURNED,SOUTH
2479,712.0,2024-10-22 01:02:18,PLACED,SOUTH
2480,529.0,2025-10-24 11:03:22,SHIPPED,EAST
2481,873.0,2024-09-20 13:46:35,PLACED,EAST
2482,506.0,2025-07-29 22:09:30,SHIPPED,SOUTH
2483,323.0,2025-12-28 02:47:11,DELIVERED,EAST
2484,79.0,2024-12-21 05:35:08,RETURNED,CENTRAL
2485,874.0,2025-05-31 00:47:38,DELIVERED,CENTRAL
2486,608.0,2025-07-11 05:05:14,PLACED,NORTH
2487,572.0,2025-10-07 06:05:30,PLACED,NORTH
2488,329.0,2025-12-18 09:44:18,DELIVERED,EAST
2489,255.0,2024-08-15 02:58:18,DELIVERED,NORTH
2490,52.0,2025-12-02 07:53:23,DELIVERED,EAST
2491,915.0,2025-10-08 19:58:41,DELIVERED,CENTRAL
2492,154.0,2025-10-21 17:22:38,DELIVERED,SOUTH
2493,786.0,2025-01-05 05:27:00,DELIVERED,CENTRAL
2494,409.0,2025-03-29 11:49:57,DELIVERED,CENTRAL
2495,,2025-08-09 06:18:56,SHIPPED,WEST
2496,290.0,2026-06-14 21:28:21,DELIVERED,WEST
2497,136.0,2026-04-20 01:15:55,DELIVERED,NORTH
2498,516.0,2026-03-23 21:07:53,DELIVERED,CENTRAL
2499,738.0,2026-04-17 23:17:26,SHIPPED,NORTH
2500,614.0,2025-11-17 17:09:24,DELIVERED,EAST
